"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4646","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 12:02:42,FALSE,NA,"939102938378784768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","THE_SciZoroark",2021,TRUE,FALSE,NA,NA
"4647","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 12:01:48,FALSE,NA,"939102710032461824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThePerlerPony",2021,TRUE,FALSE,NA,NA
"4648","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 12:01:44,FALSE,NA,"939102693603278848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProllyAndy",2021,TRUE,FALSE,NA,NA
"4649","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 12:00:59,FALSE,NA,"939102506927509504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BEM0RECHILL",2021,TRUE,FALSE,NA,NA
"4650","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 12:00:53,FALSE,NA,"939102478745956353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thegreatmadmad",2021,TRUE,FALSE,NA,NA
"4651","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:58:31,FALSE,NA,"939101883129528320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spicy_Pacifist",2021,TRUE,FALSE,NA,NA
"4652","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:56:40,FALSE,NA,"939101418392350720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Recreant_Sniper",2021,TRUE,FALSE,NA,NA
"4653","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:56:24,FALSE,NA,"939101352365498368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hyrulejewel",2021,TRUE,FALSE,NA,NA
"4654","RT @Chinchillafais: Snow squid Ì†ΩÌ∏ä #Nintendo #Splatoon #squidmas #snowintexas #SnowInCC https://t.co/RF0iYhkoeK",FALSE,0,NA,2017-12-08 11:56:17,FALSE,NA,"939101322896465920",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ZanyGeek",1,TRUE,FALSE,NA,NA
"4655","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:54:56,FALSE,NA,"939100984378363908",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OmariKing_",2021,TRUE,FALSE,NA,NA
"4656","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:54:12,FALSE,NA,"939100799778648064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gacelaloca",2021,TRUE,FALSE,NA,NA
"4657","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:54:09,FALSE,NA,"939100785572446208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TcgArcy9",2021,TRUE,FALSE,NA,NA
"4658","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:53:42,FALSE,NA,"939100672158568448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jxksii",2021,TRUE,FALSE,NA,NA
"4659","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:52:50,FALSE,NA,"939100455581429761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","legomac49",2021,TRUE,FALSE,NA,NA
"4660","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:51:54,FALSE,NA,"939100220713062400",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","skymistress",2021,TRUE,FALSE,NA,NA
"4661","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:51:31,FALSE,NA,"939100123652530177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Winter_Stag",2021,TRUE,FALSE,NA,NA
"4662","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:51:25,FALSE,NA,"939100095458545664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","futabangst",2021,TRUE,FALSE,NA,NA
"4663","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:51:08,FALSE,NA,"939100026927767552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brokenzero25",2021,TRUE,FALSE,NA,NA
"4664","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:50:53,FALSE,NA,"939099961530159104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","canalrodrocket",2021,TRUE,FALSE,NA,NA
"4665","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:50:35,FALSE,NA,"939099886208856064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woojihq",2021,TRUE,FALSE,NA,NA
"4666","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:50:24,FALSE,NA,"939099841283502080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinitinai",2021,TRUE,FALSE,NA,NA
"4667","RT @BlueNeKoWitch: Y'all im screamingÌ†æÌ¥£Ì†æÌ¥£ #Splatoon https://t.co/5YSanl9X8X",FALSE,0,NA,2017-12-08 11:48:03,FALSE,NA,"939099251652616192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NathanielSelfr1",2117,TRUE,FALSE,NA,NA
"4668","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:47:44,FALSE,NA,"939099172346658816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pearls3636",2021,TRUE,FALSE,NA,NA
"4669","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:44:56,FALSE,NA,"939098463689621504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MIDoW6v",2021,TRUE,FALSE,NA,NA
"4670","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:42:57,FALSE,NA,"939097965192458240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lygaora",2021,TRUE,FALSE,NA,NA
"4671","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:42:05,FALSE,NA,"939097749936660481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MechaBladeZ",2021,TRUE,FALSE,NA,NA
"4672","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:42:01,FALSE,NA,"939097732911980544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rjwmsin2016",2021,TRUE,FALSE,NA,NA
"4673","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:40:32,FALSE,NA,"939097359279116288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AhogeDoge",2021,TRUE,FALSE,NA,NA
"4674","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:40:31,FALSE,NA,"939097355546226688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InFlunnt",2021,TRUE,FALSE,NA,NA
"4675","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:39:23,FALSE,NA,"939097067888066562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Orion_Black",2021,TRUE,FALSE,NA,NA
"4676","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:38:17,FALSE,NA,"939096793022914560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Squidillioun",2021,TRUE,FALSE,NA,NA
"4677","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:38:04,FALSE,NA,"939096739730083841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","APDubtalia",2021,TRUE,FALSE,NA,NA
"4678","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:37:41,FALSE,NA,"939096643160477697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ChucklesEchidna",2021,TRUE,FALSE,NA,NA
"4679","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:35:49,FALSE,NA,"939096170370093056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aguadracon",2021,TRUE,FALSE,NA,NA
"4680","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:34:09,FALSE,NA,"939095750163730433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KellyZeitoun",2021,TRUE,FALSE,NA,NA
"4681","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:34:08,FALSE,NA,"939095747148025856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lampchu1",2021,TRUE,FALSE,NA,NA
"4682","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:33:47,FALSE,NA,"939095661827457025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unaimanati",2021,TRUE,FALSE,NA,NA
"4683","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:32:56,FALSE,NA,"939095446399672320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NekoNana2",2021,TRUE,FALSE,NA,NA
"4684","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:32:46,FALSE,NA,"939095404070785024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","przphantacy118",2021,TRUE,FALSE,NA,NA
"4685","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:32:06,FALSE,NA,"939095237573709824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SioriaM",2021,TRUE,FALSE,NA,NA
"4686","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:31:15,FALSE,NA,"939095021600559105",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Chacha128WT",2021,TRUE,FALSE,NA,NA
"4687","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:31:08,FALSE,NA,"939094993117044736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1niclasLord8",2021,TRUE,FALSE,NA,NA
"4688","Snow squid Ì†ΩÌ∏ä #Nintendo #Splatoon #squidmas #snowintexas #SnowInCC https://t.co/RF0iYhkoeK",FALSE,0,NA,2017-12-08 11:29:11,FALSE,NA,"939094500575731713",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Chinchillafais",1,FALSE,FALSE,NA,NA
"4689","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:28:50,FALSE,NA,"939094414689013762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baby_Bear_Sara",2021,TRUE,FALSE,NA,NA
"4690","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:27:52,FALSE,NA,"939094169309589504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuulieWoof",2021,TRUE,FALSE,NA,NA
"4691","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:24:42,FALSE,NA,"939093374736281600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dabestjoshy",2021,TRUE,FALSE,NA,NA
"4692","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:23:37,FALSE,NA,"939093101225893888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_NomenOmen_",2021,TRUE,FALSE,NA,NA
"4693","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:23:19,FALSE,NA,"939093023991922688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vivinked",2021,TRUE,FALSE,NA,NA
"4694","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:19:08,FALSE,NA,"939091974887534592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheShinHado",2021,TRUE,FALSE,NA,NA
"4695","#Splatoon 2: N-ZAP ‚Äô89 to be added to the game soon https://t.co/5XpQ2lK5dn #Nintendo https://t.co/8TGhBIS5rd",FALSE,0,NA,2017-12-08 11:18:09,FALSE,NA,"939091723631845376",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NintendoNewsBot",0,FALSE,FALSE,NA,NA
"4696","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:16:37,FALSE,NA,"939091337646870530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mewchew",2021,TRUE,FALSE,NA,NA
"4697","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:16:30,FALSE,NA,"939091310757195776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrPsych0tic",2021,TRUE,FALSE,NA,NA
"4698","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:15:55,FALSE,NA,"939091165328134144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Satsujii",2021,TRUE,FALSE,NA,NA
"4699","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:15:23,FALSE,NA,"939091027968905216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bouncytuna",2021,TRUE,FALSE,NA,NA
"4700","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:15:14,FALSE,NA,"939090992887619585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wingedseahorse",2021,TRUE,FALSE,NA,NA
"4701","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:14:55,FALSE,NA,"939090913393102848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArtistaAF",2021,TRUE,FALSE,NA,NA
"4702","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:13:22,FALSE,NA,"939090520109969410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ParadoxDragon98",2021,TRUE,FALSE,NA,NA
"4703","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:10:23,FALSE,NA,"939089769526693890",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","driftkun",2021,TRUE,FALSE,NA,NA
"4704","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:08:22,FALSE,NA,"939089262246375424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_patRAEck",2021,TRUE,FALSE,NA,NA
"4705","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:07:54,FALSE,NA,"939089147565891584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maplecat_",2021,TRUE,FALSE,NA,NA
"4706","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:04:02,FALSE,NA,"939088172730015749",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CommanderCreep1",2021,TRUE,FALSE,NA,NA
"4707","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:03:07,FALSE,NA,"939087941263155200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hxroe",2021,TRUE,FALSE,NA,NA
"4708","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:02:28,FALSE,NA,"939087777907474433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","royalblueslime",2021,TRUE,FALSE,NA,NA
"4709","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:00:55,FALSE,NA,"939087388130861056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Juanign199512",2021,TRUE,FALSE,NA,NA
"4710","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 11:00:37,FALSE,NA,"939087313317097472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loafshiba",2021,TRUE,FALSE,NA,NA
"4711","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 10:57:15,FALSE,NA,"939086467841888256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CyberMario096",2021,TRUE,FALSE,NA,NA
"4712","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 10:56:37,FALSE,NA,"939086306436509696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiscipleStilet",2021,TRUE,FALSE,NA,NA
"4713","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 10:54:14,FALSE,NA,"939085705891815424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpookySaucez",2021,TRUE,FALSE,NA,NA
"4714","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 10:53:02,FALSE,NA,"939085406561325058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaylinFairy",2021,TRUE,FALSE,NA,NA
"4715","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 10:48:36,FALSE,NA,"939084287953039360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LyleNEzekiel",2021,TRUE,FALSE,NA,NA
"4716","RT @theskywaker: I'M SO HAPPY FOR THEM
#TheGameAwards #LegendOfZelda #MarioOdyssey #Splatoon #Splatoon2 https://t.co/Co0EU7UcEm",FALSE,0,NA,2017-12-08 10:47:37,FALSE,NA,"939084041881575424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AleRdz0107",2021,TRUE,FALSE,NA,NA
